,state_id,area_type,age_group,employment_status,male,female
2545,17,Total,5-9,unemployed,191674,185818
2546,17,Total,10-14,unemployed,175109,174718
2547,17,Total,15-19,unemployed,107919,121814
2548,17,Total,20-24,unemployed,49166,80635
2549,17,Total,25-29,unemployed,17412,54853
2550,17,Total,30-34,unemployed,6597,35493
2551,17,Total,35-39,unemployed,4002,30213
2552,17,Total,40-49,unemployed,5453,41575
2553,17,Total,50-59,unemployed,4722,24654
2554,17,Total,60-69,unemployed,9163,21683
2555,17,Total,70-79,unemployed,6132,12920
2556,17,Total,80+,unemployed,3465,6899
2557,17,Total,Age not stated,unemployed,1463,1564
2558,17,Total,15-59,unemployed,195271,389237
2559,17,Total,60+,unemployed,18760,41502
2560,17,Rural,Total,unemployed,632448,765533
2561,17,Rural,5-9,unemployed,162822,157962
2562,17,Rural,10-14,unemployed,142579,142123
2563,17,Rural,15-19,unemployed,78566,88551
2564,17,Rural,20-24,unemployed,31412,53737
2565,17,Rural,25-29,unemployed,11290,36272
2566,17,Rural,30-34,unemployed,4591,22582
2567,17,Rural,35-39,unemployed,2928,18960
2568,17,Rural,40-49,unemployed,3925,26312
2569,17,Rural,50-59,unemployed,3039,15617
2570,17,Rural,60-69,unemployed,5471,14586
2571,17,Rural,70-79,unemployed,4105,8991
2572,17,Rural,80+,unemployed,2546,4831
2573,17,Rural,Age not stated,unemployed,1343,1377
2574,17,Rural,15-59,unemployed,135751,262031
2575,17,Rural,60+,unemployed,12122,28408
2576,17,Urban,Total,unemployed,155675,227614
2577,17,Urban,5-9,unemployed,28852,27856
2578,17,Urban,10-14,unemployed,32530,32595
2579,17,Urban,15-19,unemployed,29353,33263
2580,17,Urban,20-24,unemployed,17754,26898
2581,17,Urban,25-29,unemployed,6122,18581
2582,17,Urban,30-34,unemployed,2006,12911
2583,17,Urban,35-39,unemployed,1074,11253
2584,17,Urban,40-49,unemployed,1528,15263
2585,17,Urban,50-59,unemployed,1683,9037
2586,17,Urban,60-69,unemployed,3692,7097
2587,17,Urban,70-79,unemployed,2027,3929
2588,17,Urban,80+,unemployed,919,2068
2589,17,Urban,Age not stated,unemployed,120,187
2590,17,Urban,15-59,unemployed,59520,127206
2591,17,Urban,60+,unemployed,6638,13094
2592,18,Total,Total,unemployed,7397883,11838003
2593,18,Total,5-9,unemployed,1774903,1710114
2594,18,Total,10-14,unemployed,1647853,1618384
2595,18,Total,15-19,unemployed,1015861,1215968
2596,18,Total,20-24,unemployed,477971,1055290
2597,18,Total,25-29,unemployed,209283,912744
2598,18,Total,30-34,unemployed,93525,706923
2599,18,Total,35-39,unemployed,53983,656250
2600,18,Total,40-49,unemployed,64221,950270
2601,18,Total,50-59,unemployed,64043,606498
2602,18,Total,60-69,unemployed,165216,481084
2603,18,Total,70-79,unemployed,124051,236030
2604,18,Total,80+,unemployed,66425,103544
2605,18,Total,Age not stated,unemployed,5626,6993
2606,18,Total,15-59,unemployed,1978887,6103943
2607,18,Total,60+,unemployed,355692,820658
2608,18,Rural,Total,unemployed,6421137,10017614
2609,18,Rural,5-9,unemployed,1596482,1541629
2610,18,Rural,10-14,unemployed,1456322,1434271
2611,18,Rural,15-19,unemployed,855424,1034042
2612,18,Rural,20-24,unemployed,375137,866595
2613,18,Rural,25-29,unemployed,165259,738361
2614,18,Rural,30-34,unemployed,74638,558532
2615,18,Rural,35-39,unemployed,43061,512370
2616,18,Rural,40-49,unemployed,51544,740597
2617,18,Rural,50-59,unemployed,51120,483135
2618,18,Rural,60-69,unemployed,120034,394678
2619,18,Rural,70-79,unemployed,97288,195729
2620,18,Rural,80+,unemployed,55611,86390
2621,18,Rural,Age not stated,unemployed,4605,5587
2622,18,Rural,15-59,unemployed,1616183,4933632
2623,18,Rural,60+,unemployed,272933,676797
2624,18,Urban,Total,unemployed,976746,1820389
2625,18,Urban,5-9,unemployed,178421,168485
2626,18,Urban,10-14,unemployed,191531,184113
2627,18,Urban,15-19,unemployed,160437,181926
2628,18,Urban,20-24,unemployed,102834,188695
2629,18,Urban,25-29,unemployed,44024,174383
2630,18,Urban,30-34,unemployed,18887,148391
2631,18,Urban,35-39,unemployed,10922,143880
2632,18,Urban,40-49,unemployed,12677,209673
2633,18,Urban,50-59,unemployed,12923,123363
2634,18,Urban,60-69,unemployed,45182,86406
2635,18,Urban,70-79,unemployed,26763,40301
2636,18,Urban,80+,unemployed,10814,17154
2637,18,Urban,Age not stated,unemployed,1021,1406
2638,18,Urban,15-59,unemployed,362704,1170311
2639,18,Urban,60+,unemployed,82759,143861
2640,19,Total,Total,unemployed,20092980,36426780
2641,19,Total,5-9,unemployed,4158175,3981854
2642,19,Total,10-14,unemployed,4395931,4318280
2643,19,Total,15-19,unemployed,3071115,3761996
2644,19,Total,20-24,unemployed,1383712,3348332
2645,19,Total,25-29,unemployed,512821,2847519
2646,19,Total,30-34,unemployed,219650,2345525
2647,19,Total,35-39,unemployed,145827,2377501
2648,19,Total,40-49,unemployed,234559,3788069
2649,19,Total,50-59,unemployed,321343,2582162
2650,19,Total,60-69,unemployed,918216,1994773
2651,19,Total,70-79,unemployed,664149,1006775
2652,19,Total,80+,unemployed,286218,444850
2653,19,Total,Age not stated,unemployed,37402,39863
2654,19,Total,15-59,unemployed,5889027,21051104
2655,19,Total,60+,unemployed,1868583,3446398
2656,19,Rural,Total,unemployed,13633765,24466867
2657,19,Rural,5-9,unemployed,3048860,2932226
2658,19,Rural,10-14,unemployed,3193424,3158777
2659,19,Rural,15-19,unemployed,2082565,2627621
2660,19,Rural,20-24,unemployed,798900,2224364
2661,19,Rural,25-29,unemployed,267939,1817777
2662,19,Rural,30-34,unemployed,107358,1447721
2663,19,Rural,35-39,unemployed,71129,1479907
2664,19,Rural,40-49,unemployed,116800,2337498
2665,19,Rural,50-59,unemployed,165849,1572289
2666,19,Rural,60-69,unemployed,458824,1274174
2667,19,Rural,70-79,unemployed,368103,642311
2668,19,Rural,80+,unemployed,169521,271679
2669,19,Rural,Age not stated,unemployed,14329,17744
2670,19,Rural,15-59,unemployed,3610540,13507177
2671,19,Rural,60+,unemployed,996448,2188164
2672,19,Urban,Total,unemployed,6459215,11959913
2673,19,Urban,5-9,unemployed,1109315,1049628
2674,19,Urban,10-14,unemployed,1202507,1159503
2675,19,Urban,15-19,unemployed,988550,1134375
2676,19,Urban,20-24,unemployed,584812,1123968
2677,19,Urban,25-29,unemployed,244882,1029742
2678,19,Urban,30-34,unemployed,112292,897804
2679,19,Urban,35-39,unemployed,74698,897594
2680,19,Urban,40-49,unemployed,117759,1450571
2681,19,Urban,50-59,unemployed,155494,1009873
2682,19,Urban,60-69,unemployed,459392,720599
2683,19,Urban,70-79,unemployed,296046,364464
2684,19,Urban,80+,unemployed,116697,173171
2685,19,Urban,Age not stated,unemployed,23073,22119
2686,19,Urban,15-59,unemployed,2278487,7543927
2687,19,Urban,60+,unemployed,872135,1258234
2688,20,Total,Total,unemployed,8505546,11384314
2689,20,Total,5-9,unemployed,2072898,1977100
2690,20,Total,10-14,unemployed,1949897,1842650
2691,20,Total,15-19,unemployed,1171788,1117248
2692,20,Total,20-24,unemployed,508168,799958
2693,20,Total,25-29,unemployed,194828,673122
2694,20,Total,30-34,unemployed,79051,551481
2695,20,Total,35-39,unemployed,44003,487950
2696,20,Total,40-49,unemployed,56153,735470
2697,20,Total,50-59,unemployed,66904,548024
2698,20,Total,60-69,unemployed,240147,523208
2699,20,Total,70-79,unemployed,153279,227452
2700,20,Total,80+,unemployed,63000,80837
2701,20,Total,Age not stated,unemployed,34296,42651
2702,20,Total,15-59,unemployed,2120895,4913253
2703,20,Total,60+,unemployed,456426,831497
2704,20,Rural,Total,unemployed,6292344,7985577
2705,20,Rural,5-9,unemployed,1655380,1597387
2706,20,Rural,10-14,unemployed,1513069,1433511
2707,20,Rural,15-19,unemployed,797406,738467
2708,20,Rural,20-24,unemployed,281089,462329
2709,20,Rural,25-29,unemployed,92541,379172
2710,20,Rural,30-34,unemployed,38018,308705
2711,20,Rural,35-39,unemployed,22944,267388
2712,20,Rural,40-49,unemployed,31600,404081
2713,20,Rural,50-59,unemployed,38467,323988
2714,20,Rural,60-69,unemployed,143568,375004
2715,20,Rural,70-79,unemployed,106297,171447
2716,20,Rural,80+,unemployed,46415,58785
2717,20,Rural,Age not stated,unemployed,16097,18061
2718,20,Rural,15-59,unemployed,1302065,2884130
2719,20,Rural,60+,unemployed,296280,605236
2720,20,Urban,Total,unemployed,2213202,3398737
2721,20,Urban,5-9,unemployed,417518,379713
2722,20,Urban,10-14,unemployed,436828,409139
2723,20,Urban,15-19,unemployed,374382,378781
2724,20,Urban,20-24,unemployed,227079,337629
2725,20,Urban,25-29,unemployed,102287,293950
2726,20,Urban,30-34,unemployed,41033,242776
2727,20,Urban,35-39,unemployed,21059,220562
2728,20,Urban,40-49,unemployed,24553,331389
2729,20,Urban,50-59,unemployed,28437,224036
2730,20,Urban,60-69,unemployed,96579,148204
2731,20,Urban,70-79,unemployed,46982,56005
2732,20,Urban,80+,unemployed,16585,22052
2733,20,Urban,Age not stated,unemployed,18199,24590
2734,20,Urban,15-59,unemployed,818830,2029123
2735,20,Urban,60+,unemployed,160146,226261
2736,21,Total,Total,unemployed,9309481,15123148
2737,21,Total,5-9,unemployed,2053579,1958789
2738,21,Total,10-14,unemployed,2063531,2013078
2739,21,Total,15-19,unemployed,1241739,1457685
2740,21,Total,20-24,unemployed,589730,1234215
2741,21,Total,25-29,unemployed,238623,1084046
2742,21,Total,30-34,unemployed,93467,881834
2743,21,Total,35-39,unemployed,52026,815879
2744,21,Total,40-49,unemployed,79211,1285167
2745,21,Total,50-59,unemployed,116942,977588
2746,21,Total,60-69,unemployed,388813,915031
2747,21,Total,70-79,unemployed,326616,503281
2748,21,Total,80+,unemployed,154795,177992
2749,21,Total,Age not stated,unemployed,32282,43661
2750,21,Total,15-59,unemployed,2411738,7736414
2751,21,Total,60+,unemployed,870224,1596304
2752,21,Rural,Total,unemployed,7644629,12222219
2753,21,Rural,5-9,unemployed,1755863,1685803
2754,21,Rural,10-14,unemployed,1746218,1709412
2755,21,Rural,15-19,unemployed,967332,1157993
2756,21,Rural,20-24,unemployed,418012,938466
2757,21,Rural,25-29,unemployed,170023,819370
2758,21,Rural,30-34,unemployed,66762,655304
2759,21,Rural,35-39,unemployed,37566,603174
2760,21,Rural,40-49,unemployed,58769,961083
2761,21,Rural,50-59,unemployed,85117,772000
2762,21,Rural,60-69,unemployed,299633,775487
2763,21,Rural,70-79,unemployed,273073,433233
2764,21,Rural,80+,unemployed,132149,149075
2765,21,Rural,Age not stated,unemployed,25546,34216
2766,21,Rural,15-59,unemployed,1803581,5907390
2767,21,Rural,60+,unemployed,704855,1357795
2768,21,Urban,Total,unemployed,1664852,2900929
2769,21,Urban,5-9,unemployed,297716,272986
2770,21,Urban,10-14,unemployed,317313,303666
2771,21,Urban,15-19,unemployed,274407,299692
2772,21,Urban,20-24,unemployed,171718,295749
2773,21,Urban,25-29,unemployed,68600,264676
2774,21,Urban,30-34,unemployed,26705,226530
2775,21,Urban,35-39,unemployed,14460,212705
2776,21,Urban,40-49,unemployed,20442,324084
2777,21,Urban,50-59,unemployed,31825,205588
2778,21,Urban,60-69,unemployed,89180,139544
2779,21,Urban,70-79,unemployed,53543,70048
2780,21,Urban,80+,unemployed,22646,28917
2781,21,Urban,Age not stated,unemployed,6736,9445
2782,21,Urban,15-59,unemployed,608157,1829024
2783,21,Urban,60+,unemployed,165369,238509
2784,22,Total,Total,unemployed,5699029,7665944
2785,22,Total,5-9,unemployed,1383983,1334377
2786,22,Total,10-14,unemployed,1353377,1313261
2787,22,Total,15-19,unemployed,822216,856942
2788,22,Total,20-24,unemployed,298257,525584
2789,22,Total,25-29,unemployed,82369,373039
2790,22,Total,30-34,unemployed,31420,294135
2791,22,Total,35-39,unemployed,20130,259207
2792,22,Total,40-49,unemployed,31870,418183
2793,22,Total,50-59,unemployed,43550,325141
2794,22,Total,60-69,unemployed,158438,393173
2795,22,Total,70-79,unemployed,124899,225078
2796,22,Total,80+,unemployed,54636,85804
2797,22,Total,Age not stated,unemployed,6914,7925
2798,22,Total,15-59,unemployed,1329812,3052231
2799,22,Total,60+,unemployed,337973,704055
2800,22,Rural,Total,unemployed,4275168,5269679
2801,22,Rural,5-9,unemployed,1099908,1070233
2802,22,Rural,10-14,unemployed,1057174,1031007
2803,22,Rural,15-19,unemployed,582885,593030
2804,22,Rural,20-24,unemployed,165708,271517
2805,22,Rural,25-29,unemployed,37847,169551
2806,22,Rural,30-34,unemployed,15256,129939
2807,22,Rural,35-39,unemployed,10858,111087
2808,22,Rural,40-49,unemployed,18611,184138
2809,22,Rural,50-59,unemployed,26682,178038
2810,22,Rural,60-69,unemployed,99867,282029
2811,22,Rural,70-79,unemployed,90070,173877
2812,22,Rural,80+,unemployed,43155,65966
2813,22,Rural,Age not stated,unemployed,4352,4375
2814,22,Rural,15-59,unemployed,857847,1637300
2815,22,Rural,60+,unemployed,233092,521872
2816,22,Urban,Total,unemployed,1423861,2396265
2817,22,Urban,5-9,unemployed,284075,264144
2818,22,Urban,10-14,unemployed,296203,282254
2819,22,Urban,15-19,unemployed,239331,263912
2820,22,Urban,20-24,unemployed,132549,254067
2821,22,Urban,25-29,unemployed,44522,203488
2822,22,Urban,30-34,unemployed,16164,164196
2823,22,Urban,35-39,unemployed,9272,148120
2824,22,Urban,40-49,unemployed,13259,234045
2825,22,Urban,50-59,unemployed,16868,147103
2826,22,Urban,60-69,unemployed,58571,111144
2827,22,Urban,70-79,unemployed,34829,51201
2828,22,Urban,80+,unemployed,11481,19838
2829,22,Urban,Age not stated,unemployed,2562,3550
2830,22,Urban,15-59,unemployed,471965,1414931
2831,22,Urban,60+,unemployed,104881,182183
2832,23,Total,Total,unemployed,17465336,23587340
2833,23,Total,5-9,unemployed,4239118,3891607
2834,23,Total,10-14,unemployed,4136038,3863954
2835,23,Total,15-19,unemployed,2523316,2537689
2836,23,Total,20-24,unemployed,980356,1733872
2837,23,Total,25-29,unemployed,296067,1332109
2838,23,Total,30-34,unemployed,116925,1100083
2839,23,Total,35-39,unemployed,73238,957908
2840,23,Total,40-49,unemployed,110881,1500481
2841,23,Total,50-59,unemployed,128895,1035066
2842,23,Total,60-69,unemployed,415493,1047772
2843,23,Total,70-79,unemployed,355578,652203
2844,23,Total,80+,unemployed,189384,306568
2845,23,Total,Age not stated,unemployed,25800,30989
2846,23,Total,15-59,unemployed,4229678,10197208
2847,23,Total,60+,unemployed,960455,2006543
2848,23,Rural,Total,unemployed,12407411,15434795
2849,23,Rural,5-9,unemployed,3235276,3001212
2850,23,Rural,10-14,unemployed,3079456,2904543
2851,23,Rural,15-19,unemployed,1671007,1644074
2852,23,Rural,20-24,unemployed,504036,898371
2853,23,Rural,25-29,unemployed,129020,639441
2854,23,Rural,30-34,unemployed,54348,531143
2855,23,Rural,35-39,unemployed,37198,454495
2856,23,Rural,40-49,unemployed,57327,699696
2857,23,Rural,50-59,unemployed,64919,527654
2858,23,Rural,60-69,unemployed,214420,664964
2859,23,Rural,70-79,unemployed,227568,456886
2860,23,Rural,80+,unemployed,135016,214468
2861,23,Rural,Age not stated,unemployed,15624,16484
2862,23,Rural,15-59,unemployed,2517855,5394874
2863,23,Rural,60+,unemployed,577004,1336318
2864,23,Urban,Total,unemployed,5057925,8152545
2865,23,Urban,5-9,unemployed,1003842,890395
2866,23,Urban,10-14,unemployed,1056582,959411
2867,23,Urban,15-19,unemployed,852309,893615
2868,23,Urban,20-24,unemployed,476320,835501
2869,23,Urban,25-29,unemployed,167047,692668
2870,23,Urban,30-34,unemployed,62577,568940
2871,23,Urban,35-39,unemployed,36040,503413
2872,23,Urban,40-49,unemployed,53554,800785
2873,23,Urban,50-59,unemployed,63976,507412
2874,23,Urban,60-69,unemployed,201073,382808
2875,23,Urban,70-79,unemployed,128010,195317
2876,23,Urban,80+,unemployed,54368,92100
2877,23,Urban,Age not stated,unemployed,10176,14505
2878,23,Urban,15-59,unemployed,1711823,4802334
2879,23,Urban,60+,unemployed,383451,670225
2880,24,Total,Total,unemployed,13490346,22181599
2881,24,Total,5-9,unemployed,3076557,2672006
2882,24,Total,10-14,unemployed,3073491,2700150
2883,24,Total,15-19,unemployed,1952180,2119333
2884,24,Total,20-24,unemployed,740719,1907745
2885,24,Total,25-29,unemployed,214386,1671618
2886,24,Total,30-34,unemployed,94559,1440708
2887,24,Total,35-39,unemployed,65022,1253697
2888,24,Total,40-49,unemployed,118421,2106534
2889,24,Total,50-59,unemployed,232865,1539064
2890,24,Total,60-69,unemployed,487357,1163607
2891,24,Total,70-79,unemployed,348514,637873
2892,24,Total,80+,unemployed,157785,292845
2893,24,Total,Age not stated,unemployed,56600,87977
2894,24,Total,15-59,unemployed,3418152,12038699
2895,24,Total,60+,unemployed,993656,2094325
2896,24,Rural,Total,unemployed,7627575,11496942
2897,24,Rural,5-9,unemployed,1875006,1682922
2898,24,Rural,10-14,unemployed,1849152,1663379
2899,24,Rural,15-19,unemployed,1024853,1123546
2900,24,Rural,20-24,unemployed,312598,849713
2901,24,Rural,25-29,unemployed,87646,670558
2902,24,Rural,30-34,unemployed,39925,577042
2903,24,Rural,35-39,unemployed,28100,498731
2904,24,Rural,40-49,unemployed,49544,863839
2905,24,Rural,50-59,unemployed,87826,710311
2906,24,Rural,60-69,unemployed,204087,633432
2907,24,Rural,70-79,unemployed,180439,379539
2908,24,Rural,80+,unemployed,93548,173893
2909,24,Rural,Age not stated,unemployed,25993,38002
2910,24,Rural,15-59,unemployed,1630492,5293740
2911,24,Rural,60+,unemployed,478074,1186864
2912,24,Urban,Total,unemployed,5862771,10684657
2913,24,Urban,5-9,unemployed,1201551,989084
2914,24,Urban,10-14,unemployed,1224339,1036771
2915,24,Urban,15-19,unemployed,927327,995787
2916,24,Urban,20-24,unemployed,428121,1058032
2917,24,Urban,25-29,unemployed,126740,1001060
2918,24,Urban,30-34,unemployed,54634,863666
2919,24,Urban,35-39,unemployed,36922,754966
2920,24,Urban,40-49,unemployed,68877,1242695
2921,24,Urban,50-59,unemployed,145039,828753
2922,24,Urban,60-69,unemployed,283270,530175
2923,24,Urban,70-79,unemployed,168075,258334
2924,24,Urban,80+,unemployed,64237,118952
2925,24,Urban,Age not stated,unemployed,30607,49975
2926,24,Urban,15-59,unemployed,1787660,6744959
2927,24,Urban,60+,unemployed,515582,907461
2928,25,Total,Total,unemployed,42867,79109
2929,25,Total,5-9,unemployed,9763,8626
2930,25,Total,10-14,unemployed,8697,7860
2931,25,Total,15-19,unemployed,6274,7010
2932,25,Total,20-24,unemployed,2649,8851
2933,25,Total,25-29,unemployed,902,9062
2934,25,Total,30-34,unemployed,401,6609
2935,25,Total,35-39,unemployed,286,5173
2936,25,Total,40-49,unemployed,467,6533
2937,25,Total,50-59,unemployed,707,4272
2938,25,Total,60-69,unemployed,1471,3413
2939,25,Total,70-79,unemployed,899,1807
2940,25,Total,80+,unemployed,271,668
2941,25,Total,Age not stated,unemployed,60,87
2942,25,Total,15-59,unemployed,11686,47510
2943,25,Total,60+,unemployed,2641,5888
2944,25,Rural,Total,unemployed,13533,23560
2945,25,Rural,5-9,unemployed,2971,2770
2946,25,Rural,10-14,unemployed,3198,2997
2947,25,Rural,15-19,unemployed,2244,2552
2948,25,Rural,20-24,unemployed,886,2380
2949,25,Rural,25-29,unemployed,290,2161
2950,25,Rural,30-34,unemployed,102,1633
2951,25,Rural,35-39,unemployed,71,1408
2952,25,Rural,40-49,unemployed,123,1926
2953,25,Rural,50-59,unemployed,184,1372
2954,25,Rural,60-69,unemployed,402,1074
2955,25,Rural,70-79,unemployed,270,563
2956,25,Rural,80+,unemployed,79,213
2957,25,Rural,Age not stated,unemployed,21,29
2958,25,Rural,15-59,unemployed,3900,13432
2959,25,Rural,60+,unemployed,751,1850
2960,25,Urban,Total,unemployed,29334,55549
2961,25,Urban,5-9,unemployed,6792,5856
2962,25,Urban,10-14,unemployed,5499,4863
2963,25,Urban,15-19,unemployed,4030,4458
2964,25,Urban,20-24,unemployed,1763,6471
2965,25,Urban,25-29,unemployed,612,6901
2966,25,Urban,30-34,unemployed,299,4976
2967,25,Urban,35-39,unemployed,215,3765
2968,25,Urban,40-49,unemployed,344,4607
2969,25,Urban,50-59,unemployed,523,2900
2970,25,Urban,60-69,unemployed,1069,2339
2971,25,Urban,70-79,unemployed,629,1244
2972,25,Urban,80+,unemployed,192,455
2973,25,Urban,Age not stated,unemployed,39,58
2974,25,Urban,15-59,unemployed,7786,34078
2975,25,Urban,60+,unemployed,1890,4038
2976,26,Total,Total,unemployed,74467,112081
2977,26,Total,5-9,unemployed,18890,17065
2978,26,Total,10-14,unemployed,17547,15695
2979,26,Total,15-19,unemployed,9964,9283
2980,26,Total,20-24,unemployed,3880,10681
2981,26,Total,25-29,unemployed,975,10691
2982,26,Total,30-34,unemployed,374,7716
2983,26,Total,35-39,unemployed,291,5836
2984,26,Total,40-49,unemployed,499,7177
2985,26,Total,50-59,unemployed,617,4360
2986,26,Total,60-69,unemployed,1380,3579
2987,26,Total,70-79,unemployed,759,1635
2988,26,Total,80+,unemployed,275,566
2989,26,Total,Age not stated,unemployed,114,138
2990,26,Total,15-59,unemployed,16600,55744
2991,26,Total,60+,unemployed,2414,5780
2992,26,Rural,Total,unemployed,42502,56489
2993,26,Rural,5-9,unemployed,10719,10168
2994,26,Rural,10-14,unemployed,11033,9998
2995,26,Rural,15-19,unemployed,5712,5051
2996,26,Rural,20-24,unemployed,2032,4212
2997,26,Rural,25-29,unemployed,475,3428
2998,26,Rural,30-34,unemployed,160,2460
2999,26,Rural,35-39,unemployed,128,2072
3000,26,Rural,40-49,unemployed,240,3216
3001,26,Rural,50-59,unemployed,296,2214
3002,26,Rural,60-69,unemployed,691,2102
3003,26,Rural,70-79,unemployed,402,1025
3004,26,Rural,80+,unemployed,124,267
3005,26,Rural,Age not stated,unemployed,80,85
3006,26,Rural,15-59,unemployed,9043,22653
3007,26,Rural,60+,unemployed,1217,3394
3008,26,Urban,Total,unemployed,31965,55592
3009,26,Urban,5-9,unemployed,8171,6897
3010,26,Urban,10-14,unemployed,6514,5697
3011,26,Urban,15-19,unemployed,4252,4232
3012,26,Urban,20-24,unemployed,1848,6469
3013,26,Urban,25-29,unemployed,500,7263
3014,26,Urban,30-34,unemployed,214,5256
3015,26,Urban,35-39,unemployed,163,3764
3016,26,Urban,40-49,unemployed,259,3961
3017,26,Urban,50-59,unemployed,321,2146
3018,26,Urban,60-69,unemployed,689,1477
3019,26,Urban,70-79,unemployed,357,610
3020,26,Urban,80+,unemployed,151,299
3021,26,Urban,Age not stated,unemployed,34,53
3022,26,Urban,15-59,unemployed,7557,33091
3023,26,Urban,60+,unemployed,1197,2386
3024,27,Total,Total,unemployed,25626181,37320274
3025,27,Total,5-9,unemployed,5062528,4543664
3026,27,Total,10-14,unemployed,5375522,4845543
3027,27,Total,15-19,unemployed,4134689,4010117
3028,27,Total,20-24,unemployed,2030950,3280922
3029,27,Total,25-29,unemployed,604710,2662653
3030,27,Total,30-34,unemployed,224337,2131599
3031,27,Total,35-39,unemployed,150353,1898227
3032,27,Total,40-49,unemployed,259136,3006866
3033,27,Total,50-59,unemployed,449721,2233661
3034,27,Total,60-69,unemployed,1096745,2267615
3035,27,Total,70-79,unemployed,829731,1330760
3036,27,Total,80+,unemployed,368487,557887
3037,27,Total,Age not stated,unemployed,99643,128363
3038,27,Total,15-59,unemployed,7853896,19224045
3039,27,Total,60+,unemployed,2294963,4156262
3040,27,Rural,Total,unemployed,13651963,17253240
3041,27,Rural,5-9,unemployed,2901946,2616779
3042,27,Rural,10-14,unemployed,3101315,2797526
3043,27,Rural,15-19,unemployed,2206202,2025496
3044,27,Rural,20-24,unemployed,878644,1236284
3045,27,Rural,25-29,unemployed,222609,850977
3046,27,Rural,30-34,unemployed,75855,633394
3047,27,Rural,35-39,unemployed,51169,548868
3048,27,Rural,40-49,unemployed,90184,890237
3049,27,Rural,50-59,unemployed,136657,779108
3050,27,Rural,60-69,unemployed,407318,1148662
3051,27,Rural,70-79,unemployed,439859,792488
3052,27,Rural,80+,unemployed,222437,328107
3053,27,Rural,Age not stated,unemployed,49397,55876
3054,27,Rural,15-59,unemployed,3661320,6964364
3055,27,Rural,60+,unemployed,1069614,2269257
3056,27,Urban,Total,unemployed,11974218,20067034
3057,27,Urban,5-9,unemployed,2160582,1926885
3058,27,Urban,10-14,unemployed,2274207,2048017
3059,27,Urban,15-19,unemployed,1928487,1984621
3060,27,Urban,20-24,unemployed,1152306,2044638
3061,27,Urban,25-29,unemployed,382101,1811676
3062,27,Urban,30-34,unemployed,148482,1498205
3063,27,Urban,35-39,unemployed,99184,1349359
3064,27,Urban,40-49,unemployed,168952,2116629
3065,27,Urban,50-59,unemployed,313064,1454553
3066,27,Urban,60-69,unemployed,689427,1118953
3067,27,Urban,70-79,unemployed,389872,538272
3068,27,Urban,80+,unemployed,146050,229780
3069,27,Urban,Age not stated,unemployed,50246,72487
3070,27,Urban,15-59,unemployed,4192576,12259681
3071,27,Urban,60+,unemployed,1225349,1887005
3072,28,Total,Total,unemployed,18256551,26901320
3073,28,Total,5-9,unemployed,3678975,3471630
3074,28,Total,10-14,unemployed,3945601,3736818
3075,28,Total,15-19,unemployed,2917702,2916843
3076,28,Total,20-24,unemployed,1510151,2334526
3077,28,Total,25-29,unemployed,488606,1836932
3078,28,Total,30-34,unemployed,159558,1338817
3079,28,Total,35-39,unemployed,97610,1270447
3080,28,Total,40-49,unemployed,159975,1964971
3081,28,Total,50-59,unemployed,264011,1581947
3082,28,Total,60-69,unemployed,784980,1843904
3083,28,Total,70-79,unemployed,590988,916739
3084,28,Total,80+,unemployed,224770,376523
3085,28,Total,Age not stated,unemployed,197737,262345
3086,28,Total,15-59,unemployed,5597613,13244483
3087,28,Total,60+,unemployed,1600738,3137166
3088,28,Rural,Total,unemployed,11745052,15564343
3089,28,Rural,5-9,unemployed,2517231,2377891
3090,28,Rural,10-14,unemployed,2672221,2502565
3091,28,Rural,15-19,unemployed,1815189,1706245
3092,28,Rural,20-24,unemployed,847868,1133364
3093,28,Rural,25-29,unemployed,238081,791285
3094,28,Rural,30-34,unemployed,72090,553086
3095,28,Rural,35-39,unemployed,44476,523720
3096,28,Rural,40-49,unemployed,76397,839166
3097,28,Rural,50-59,unemployed,128410,811392
3098,28,Rural,60-69,unemployed,476485,1248255
3099,28,Rural,70-79,unemployed,424536,659044
3100,28,Rural,80+,unemployed,166192,259493
3101,28,Rural,Age not stated,unemployed,100270,112285
3102,28,Rural,15-59,unemployed,3222511,6358258
3103,28,Rural,60+,unemployed,1067213,2166792
3104,28,Urban,Total,unemployed,6511499,11336977
3105,28,Urban,5-9,unemployed,1161744,1093739
3106,28,Urban,10-14,unemployed,1273380,1234253
3107,28,Urban,15-19,unemployed,1102513,1210598
3108,28,Urban,20-24,unemployed,662283,1201162
3109,28,Urban,25-29,unemployed,250525,1045647
3110,28,Urban,30-34,unemployed,87468,785731
3111,28,Urban,35-39,unemployed,53134,746727
3112,28,Urban,40-49,unemployed,83578,1125805
3113,28,Urban,50-59,unemployed,135601,770555
3114,28,Urban,60-69,unemployed,308495,595649
3115,28,Urban,70-79,unemployed,166452,257695
3116,28,Urban,80+,unemployed,58578,117030
3117,28,Urban,Age not stated,unemployed,97467,150060
3118,28,Urban,15-59,unemployed,2375102,6886225
3119,28,Urban,60+,unemployed,533525,970374
3120,29,Total,Total,unemployed,12696541,20526159
3121,29,Total,5-9,unemployed,2646866,2500592
3122,29,Total,10-14,unemployed,2774214,2635138
3123,29,Total,15-19,unemployed,1926546,2156757
3124,29,Total,20-24,unemployed,873230,1814113
3125,29,Total,25-29,unemployed,269045,1539486
